from;to;distance_m;oneway;highway;name
1358671132;1358671139;65.64;1;primary;Quai du Maréchal Joffre
1358671139;417182761;50.87;1;primary;Quai du Maréchal Joffre
417182761;1358671143;22.66;1;primary;Quai du Maréchal Joffre
1358671143;1358671158;24.63;1;primary;Quai du Maréchal Joffre
1358671158;268146095;70.29;1;primary;Quai du Maréchal Joffre
268146095;268146096;108.75;1;primary;Quai du Maréchal Joffre
268146096;268146097;41.52;1;primary;Quai du Maréchal Joffre
268146097;1358671187;43.51;1;primary;Quai du Maréchal Joffre
1358671187;8364598448;63.47;1;primary;Quai du Maréchal Joffre
8364598448;417181085;2.84;1;primary;Quai du Maréchal Joffre
417181085;268146099;14.57;1;primary;Quai du Maréchal Joffre
5222287731;11300086306;4.89;0;residential;Rue Alfred Roll
11300086306;5222287731;4.89;0;residential;Rue Alfred Roll
11300086306;9573574709;1.47;0;residential;Rue Alfred Roll
9573574709;11300086306;1.47;0;residential;Rue Alfred Roll
9573574709;11297920727;1.78;0;residential;Rue Alfred Roll
11297920727;9573574709;1.78;0;residential;Rue Alfred Roll
268140434;7560098720;97.43;1;primary;Boulevard Bineau
5525617857;415039961;14.78;0;secondary;Rue du Caporal Peugeot
415039961;5525617857;14.78;0;secondary;Rue du Caporal Peugeot
415039961;4279203561;7.56;0;secondary;Rue du Caporal Peugeot
4279203561;415039961;7.56;0;secondary;Rue du Caporal Peugeot
4279203561;4279203568;28.97;0;secondary;Rue du Caporal Peugeot
4279203568;4279203561;28.97;0;secondary;Rue du Caporal Peugeot
4279203568;11608728894;4.66;0;secondary;Rue du Caporal Peugeot
11608728894;4279203568;4.66;0;secondary;Rue du Caporal Peugeot
11608728894;21292454;11.76;0;secondary;Rue du Caporal Peugeot
21292454;11608728894;11.76;0;secondary;Rue du Caporal Peugeot
268141504;11903321636;5.81;1;residential;Rue Danton
11903321636;268141505;4.57;1;residential;Rue Danton
268141505;268141506;14.79;1;residential;Rue Danton
7716654084;3201973985;101.73;1;residential;Rue Marius Aufan
3201973985;221255383;7.78;1;residential;Rue Marius Aufan
7716689585;7716654084;16.59;1;residential;Rue Marius Aufan
268144874;11113823524;8.34;1;residential;Rue Collange
11113823524;11039704133;112.14;1;residential;Rue Collange
11039704133;268127670;33.26;1;residential;Rue Collange
949941195;1363285017;24.51;1;primary;Quai Charles Pasqua
1363285017;9954840469;19.47;1;primary;Quai Charles Pasqua
9954840469;268145143;8.14;1;primary;Quai Charles Pasqua
268145143;9954861218;27.01;1;primary;Quai Charles Pasqua
9954861218;9954861217;2.71;1;primary;Quai Charles Pasqua
9954861217;1557210881;2.04;1;primary;Quai Charles Pasqua
1557210881;1557210869;4.09;1;primary;Quai Charles Pasqua
1557210869;1363284985;66.09;1;primary;Quai Charles Pasqua
1363284985;1363284965;23.49;1;primary;Quai Charles Pasqua
1363284965;268143420;4.65;1;primary;Quai Charles Pasqua
268143420;1557210741;23.15;1;primary;Quai Charles Pasqua
1557210741;8631932875;51.44;1;primary;Quai Charles Pasqua
8631932875;1557210683;7.16;1;primary;Quai Charles Pasqua
1557210683;21292473;7.35;1;primary;Quai Charles Pasqua
268144235;7880528820;6.80;1;tertiary;Boulevard Victor Hugo
7880528821;7880528818;16.33;1;tertiary;
7880528818;3597702677;3.55;1;tertiary;
3597702677;3597702678;8.57;1;tertiary;
7880528821;7880528822;5.29;1;tertiary;
268144235;487413248;13.49;1;primary;Boulevard Bourdon
3597702678;487409873;10.08;1;tertiary;
268144236;487416596;16.34;1;primary;Boulevard Bourdon
268144236;3597702678;11.55;1;tertiary;
487412871;3201973787;16.52;1;primary;Boulevard Bourdon
3201973787;268144218;16.27;1;primary;Boulevard Bourdon
268144218;86035545;66.15;1;primary;Boulevard Bourdon
86035545;7880528819;126.58;1;primary;Boulevard Bourdon
7880528819;1358669813;42.31;1;primary;Boulevard Bourdon
7880528820;7880528822;6.28;1;tertiary;Boulevard Victor Hugo
7880528820;7880528821;5.48;1;tertiary;
3201973980;487429536;18.22;1;tertiary;Boulevard Victor Hugo
487433373;487409888;8.04;1;tertiary;
487409888;487409894;12.65;1;tertiary;
268398221;1358670262;33.30;1;primary;Quai Charles Pasqua
1358670262;489718829;36.09;1;primary;Quai Charles Pasqua
489718829;268142052;128.20;1;primary;Quai Charles Pasqua
268143396;487409904;16.21;1;tertiary;
487409894;11898314266;8.47;1;tertiary;
11898314266;11898314267;4.04;1;tertiary;
11898314267;487409898;3.71;1;tertiary;
487409898;11898314268;4.46;1;tertiary;
11898314268;268143396;6.79;1;tertiary;
268145293;417181061;14.38;1;primary;Quai du Maréchal Joffre
417181061;249394624;65.87;1;primary;Quai du Maréchal Joffre
249394624;1358671182;43.06;1;primary;Quai du Maréchal Joffre
1358671182;251825559;41.42;1;primary;Quai du Maréchal Joffre
251825559;248315670;108.02;1;primary;Quai du Maréchal Joffre
248315670;251825979;71.07;1;primary;Quai du Maréchal Joffre
251825979;1358671156;24.54;1;primary;Quai du Maréchal Joffre
1358671156;2464967736;14.61;1;primary;Quai du Maréchal Joffre
2464967736;1358671153;9.69;1;primary;Quai du Maréchal Joffre
1358671153;2464967727;31.35;1;primary;Quai du Maréchal Joffre
2464967727;268146219;17.84;1;primary;Quai du Maréchal Joffre
268146219;84888199;60.67;1;primary;Quai du Maréchal Joffre
84888199;1358671137;18.86;1;primary;Quai du Maréchal Joffre
1358671137;363469004;21.17;1;primary;Quai du Maréchal Joffre
363469004;2445624557;11.84;1;primary;Quai du Maréchal Joffre
2445624557;2464967706;7.87;1;primary;Quai du Maréchal Joffre
2464967706;1358671127;8.15;1;primary;Quai du Maréchal Joffre
1358671127;12599531651;53.49;1;primary;Quai du Maréchal Joffre
12599531651;2496967297;6.52;1;primary;Quai du Maréchal Joffre
2496967297;1516467002;21.42;1;primary;Quai du Maréchal Joffre
1516467002;8364598471;3.27;1;primary;Quai du Maréchal Joffre
8364598471;84888198;10.99;1;primary;Quai du Maréchal Joffre
5230554506;1358671189;9.88;1;primary;
1358671189;1358671204;19.74;1;primary;
1358671204;1358671213;37.77;1;primary;
1358671213;268146591;48.83;1;primary;
6468213268;10801601833;42.68;1;primary;Boulevard Gouvion-Saint-Cyr
10801601833;3202256864;105.02;1;primary;Boulevard Gouvion-Saint-Cyr
8144377779;8144377777;7.48;1;residential;
8144377777;8144377778;9.72;1;residential;
8144377778;945750491;7.06;1;residential;
487346715;945750491;71.15;0;residential;Square Chézy
945750491;487346715;71.15;0;residential;Square Chézy
2977216154;12887316277;14.97;1;residential;Rue Perronet
12887316277;268260176;14.39;1;residential;Rue Perronet
268260176;8143411243;6.55;1;residential;Rue Perronet
8143411243;8168158519;71.86;1;residential;Rue Perronet
8168158519;487176379;6.62;1;residential;Rue Perronet
487176379;3597702624;9.19;1;residential;Rue Perronet
3597702624;487182970;82.74;1;residential;Rue Perronet
487182970;487184825;37.48;1;residential;Rue Perronet
487184825;8144378144;23.76;1;residential;Rue Perronet
8144378144;221239445;5.30;1;residential;Rue Perronet
221239445;8144378146;6.81;1;residential;Rue Perronet
8144378146;487188446;40.87;1;residential;Rue Perronet
487188446;487188198;49.73;1;residential;Rue Perronet
487188198;3220413412;58.11;1;residential;Rue Perronet
3220413412;8146393960;30.27;1;residential;Rue Perronet
8146393960;8146393955;19.24;1;residential;Rue Perronet
8146393955;221240512;5.59;1;residential;Rue Perronet
221240512;8146386383;93.79;1;residential;Rue Perronet
8146386383;3597702630;3.56;1;residential;Rue Perronet
4409639240;8140110106;68.18;1;residential;Rue Pauline Borghèse
8140110106;8146393939;13.03;1;residential;Rue Pauline Borghèse
8146393939;489527150;75.83;1;residential;Rue Pauline Borghèse
489527150;8140110077;40.22;1;residential;Rue Pauline Borghèse
8140110077;8140110056;97.99;1;residential;Rue Pauline Borghèse
8140110056;221239441;4.43;1;residential;Rue Pauline Borghèse
221239441;8140110055;5.96;1;residential;Rue Pauline Borghèse
8140110055;8144378153;81.14;1;residential;Rue Pauline Borghèse
8144378153;268260023;16.79;1;residential;Rue Pauline Borghèse
268139930;8167894120;6.50;1;residential;Rue Chaptal
8167894120;8167894127;56.38;1;residential;Rue Chaptal
8167894127;268141017;6.93;1;residential;Rue Chaptal
268141017;8167894125;5.87;1;residential;Rue Chaptal
8167894125;11107305820;55.81;1;residential;Rue Chaptal
11107305820;229318510;7.10;1;residential;Rue Chaptal
229318510;3513941910;6.41;1;residential;Rue Chaptal
3513941910;11088818711;87.98;1;residential;Rue Chaptal
11088818711;268140584;6.83;1;residential;Rue Chaptal
268140584;3513939867;5.80;1;residential;Rue Chaptal
3513939867;489591886;120.62;1;residential;Rue Chaptal
489591886;11306777413;7.54;1;residential;Rue Chaptal
11306777413;3516726811;73.73;1;residential;Rue Chaptal
3516726811;489592054;6.32;1;residential;Rue Chaptal
2127642750;415021470;25.66;1;primary;Avenue de la Porte de Champerret
8447106507;8447106506;39.48;0;primary;Quai de Clichy - Charles de Gaulle
8447106506;8447106507;39.48;0;primary;Quai de Clichy - Charles de Gaulle
8447106506;9954840456;18.51;0;primary;Quai de Clichy - Charles de Gaulle
9954840456;8447106506;18.51;0;primary;Quai de Clichy - Charles de Gaulle
9954840456;9954840459;80.40;0;primary;Quai de Clichy - Charles de Gaulle
9954840459;9954840456;80.40;0;primary;Quai de Clichy - Charles de Gaulle
8447106508;8447106507;56.23;0;primary;
8447106507;8447106508;56.23;0;primary;
281968771;1790675032;160.37;0;residential;Rue du Bac d’Asnières
1790675032;281968771;160.37;0;residential;Rue du Bac d’Asnières
1790675032;281968690;18.36;0;residential;Rue du Bac d’Asnières
281968690;1790675032;18.36;0;residential;Rue du Bac d’Asnières
281968690;5205796154;16.53;0;secondary;Route d'Asnières
5205796154;281968690;16.53;0;secondary;Route d'Asnières
5205796154;84888244;40.29;0;secondary;Route d'Asnières
84888244;5205796154;40.29;0;secondary;Route d'Asnières
8488716518;8488716524;4.94;1;secondary;Rue Victor Hugo
8488716524;8488716523;4.29;1;secondary;Rue Victor Hugo
8488716523;1321054696;50.49;1;secondary;Rue Victor Hugo
9573574706;9573574707;47.09;0;secondary;Rue du Caporal Peugeot
9573574707;9573574706;47.09;0;secondary;Rue du Caporal Peugeot
9573574707;4622395560;24.36;0;secondary;Rue du Caporal Peugeot
4622395560;9573574707;24.36;0;secondary;Rue du Caporal Peugeot
4622395560;9094338326;5.88;0;secondary;Rue du Caporal Peugeot
9094338326;4622395560;5.88;0;secondary;Rue du Caporal Peugeot
497104338;8247050008;6.91;1;primary;Quai de Clichy - Charles de Gaulle
8447141444;9954840467;12.68;1;primary;Quai de Clichy - Charles de Gaulle
9954840467;6044763463;1.44;1;primary;Quai de Clichy - Charles de Gaulle
6044763463;6044763462;6.84;1;primary;Quai de Clichy - Charles de Gaulle
6044763462;6044763461;8.38;1;primary;Quai de Clichy - Charles de Gaulle
6044763461;6044763460;16.46;1;primary;Quai de Clichy - Charles de Gaulle
496153147;496153140;6.90;1;residential;Rue Pablo Neruda
496153140;9010339055;2.34;1;residential;Rue Pablo Neruda
9010339055;9010339056;2.66;1;residential;Rue Pablo Neruda
9010339056;496153141;2.73;1;residential;Rue Pablo Neruda
496153141;496153142;3.23;1;residential;Rue Pablo Neruda
496153142;9010339057;2.50;1;residential;Rue Pablo Neruda
9010339057;9010339054;1.37;1;residential;Rue Pablo Neruda
9010339054;9010339060;1.42;1;residential;Rue Pablo Neruda
9010339060;9010339053;1.45;1;residential;Rue Pablo Neruda
9010339053;9010339058;1.44;1;residential;Rue Pablo Neruda
9010339058;9010339059;1.39;1;residential;Rue Pablo Neruda
9010339059;9010339052;1.14;1;residential;Rue Pablo Neruda
9010339052;496153143;1.60;1;residential;Rue Pablo Neruda
9010339075;9010339069;1.14;1;residential;Rue Pablo Neruda
9010339069;9010339070;0.81;1;residential;Rue Pablo Neruda
9010339070;9010339071;1.40;1;residential;Rue Pablo Neruda
9010339071;9010339072;1.96;1;residential;Rue Pablo Neruda
9010339072;9010339076;1.28;1;residential;Rue Pablo Neruda
9010339076;13056666189;4.27;1;residential;Rue Pablo Neruda
13056666189;9010339074;34.99;1;residential;Rue Pablo Neruda
9010339074;496153491;9.14;1;residential;Rue Pablo Neruda
9010339087;9010339086;10.24;1;residential;Rue d'Alsace
9010339086;9010339098;5.91;1;residential;Rue d'Alsace
9010339098;9010339097;10.98;1;residential;Rue d'Alsace
9010339097;9010339096;2.90;1;residential;Rue d'Alsace
9010339096;9010339095;7.15;1;residential;Rue d'Alsace
9010339095;9010339094;2.98;1;residential;Rue d'Alsace
9010339094;9010339093;3.53;1;residential;Rue d'Alsace
9010339093;9010339092;34.29;1;residential;Rue d'Alsace
9010339092;9010339091;1.25;1;residential;Rue d'Alsace
9010339091;9010339090;1.20;1;residential;Rue d'Alsace
9010339090;9010339089;1.24;1;residential;Rue d'Alsace
9010339089;9010339088;1.21;1;residential;Rue d'Alsace
9010339088;9010339102;1.33;1;residential;Rue d'Alsace
268126769;9010339087;6.03;1;secondary;Rue Victor Hugo
9010339087;8886349716;7.28;1;secondary;Rue Victor Hugo
8886349716;8886355019;17.42;1;secondary;Rue Victor Hugo
8886355019;9010339196;45.25;1;secondary;Rue Victor Hugo
9010339196;1363278738;26.05;1;secondary;Rue Victor Hugo
9010339198;9014025588;7.02;1;secondary;Avenue de la Porte d'Asnières
9014025588;9010339075;23.91;1;secondary;Avenue de la Porte d'Asnières
9010339075;249749720;5.61;1;secondary;Avenue de la Porte d'Asnières
249749720;9010339103;4.15;1;secondary;Avenue de la Porte d'Asnières
9014025570;9737947386;3.51;1;secondary;Avenue de la Porte d'Asnières
9737947386;9010339198;13.99;1;secondary;Avenue de la Porte d'Asnières
9014025565;9014025574;13.14;1;primary;Avenue de la Porte d'Asnières
9014025563;9014025570;13.92;1;primary;Avenue de la Porte d'Asnières
9014025580;9014025563;40.88;1;primary;Avenue de la Porte d'Asnières
9014025574;9014025573;42.64;1;primary;Avenue de la Porte d'Asnières
9014025573;13056709178;1.61;1;primary;Avenue de la Porte d'Asnières
13056709178;9014025572;1.61;1;primary;Avenue de la Porte d'Asnières
9014025572;9014025571;3.51;1;primary;Avenue de la Porte d'Asnières
9014025575;9014035582;6.31;1;primary;Avenue de la Porte d'Asnières
9010339086;9010339200;7.97;1;secondary;Rue Victor Hugo
9010339103;9010339199;48.54;1;secondary;Rue Victor Hugo
9010339199;9010339202;61.63;1;secondary;Rue Victor Hugo
9010339202;9010339201;4.41;1;secondary;Rue Victor Hugo
9010339201;268126769;4.35;1;secondary;Rue Victor Hugo
9017315300;1366398524;14.08;1;residential;Boulevard de Reims
1366398524;9017315309;5.60;1;residential;Boulevard de Reims
9017315309;9014070127;14.57;1;residential;Boulevard de Reims
442319;11301151640;11.47;1;residential;Avenue Paul Adam
11301151640;11303444764;3.74;1;residential;Avenue Paul Adam
11303444764;11303444765;3.23;1;residential;Avenue Paul Adam
11303444765;9017958197;3.44;1;residential;Avenue Paul Adam
9017958197;11301151659;6.65;1;residential;Avenue Paul Adam
11301151659;11301151658;6.92;1;residential;Avenue Paul Adam
11301151658;11301151657;14.83;1;residential;Avenue Paul Adam
11301151657;9017958196;12.70;1;residential;Avenue Paul Adam
9017958196;9017958195;4.22;1;residential;Avenue Paul Adam
9017958195;9017958173;4.58;1;residential;Avenue Paul Adam
9017958173;268249226;6.60;1;residential;Avenue Paul Adam
9020074044;9014031320;17.48;1;primary;Boulevard Malesherbes
9014031320;2190217499;9.38;1;primary;Boulevard Malesherbes
2190217499;9020073733;13.22;1;primary;Boulevard Malesherbes
9022341661;9020073962;2.26;1;primary;Boulevard Malesherbes
9020073962;9020073963;1.59;1;primary;Boulevard Malesherbes
9020073963;9020073964;1.48;1;primary;Boulevard Malesherbes
9020073964;5528847162;95.52;1;primary;Boulevard Malesherbes
5528847162;9020073785;24.26;1;primary;Boulevard Malesherbes
9020073785;9020073792;10.35;1;primary;Boulevard Malesherbes
9020073792;9020073974;19.63;1;primary;Boulevard Malesherbes
9020073974;9020073976;10.20;1;primary;Boulevard Malesherbes
9020073976;9022341669;52.99;1;primary;Boulevard Malesherbes
9022341669;9020074044;5.93;1;primary;Boulevard Malesherbes
9020074045;9020074051;100.19;1;primary;Boulevard Malesherbes
9020074051;9020073966;0.90;1;primary;Boulevard Malesherbes
9020073966;9022341668;0.81;1;primary;Boulevard Malesherbes
9022341668;9022341667;0.70;1;primary;Boulevard Malesherbes
9022341667;9020073965;0.72;1;primary;Boulevard Malesherbes
9020073965;9022341662;1.60;1;primary;Boulevard Malesherbes
9020074047;9020073793;19.30;1;primary;Boulevard Malesherbes
9020073793;9020073786;10.21;1;primary;Boulevard Malesherbes
9020073786;9020074045;19.76;1;primary;Boulevard Malesherbes
9814086388;9014025561;7.89;1;primary;Porte d'Asnières
9014025561;9014025560;3.69;1;primary;Porte d'Asnières
9014025560;9020074055;9.17;1;primary;Porte d'Asnières
9020788220;13066228443;7.04;1;residential;Rue Descombes
13066228443;6864379802;196.90;1;residential;Rue Descombes
6864379802;27235540;5.38;1;residential;Rue Descombes
27235547;12286196555;3.28;0;primary;Avenue de Villiers
12286196555;27235547;3.28;0;primary;Avenue de Villiers
12286196555;9597506331;8.01;0;primary;Avenue de Villiers
9597506331;12286196555;8.01;0;primary;Avenue de Villiers
9597506331;9020788222;10.33;0;primary;Avenue de Villiers
9020788222;9597506331;10.33;0;primary;Avenue de Villiers
664019752;664019723;13.70;0;residential;Rue de Courcelles
664019723;664019752;13.70;0;residential;Rue de Courcelles
664019723;5261634767;18.36;0;residential;Rue de Courcelles
5261634767;664019723;18.36;0;residential;Rue de Courcelles
5261634767;9029128856;6.87;0;residential;Rue de Courcelles
9029128856;5261634767;6.87;0;residential;Rue de Courcelles
5528847155;9032332748;65.03;0;residential;Rue d'Alsace
9032332748;5528847155;65.03;0;residential;Rue d'Alsace
268146778;9032332739;4.53;1;residential;Rue d'Alsace
9032332739;9032332745;6.25;1;residential;Rue d'Alsace
9032332745;9032332744;32.81;1;residential;Rue d'Alsace
9032332744;9032332748;13.36;1;residential;Rue d'Alsace
9032683776;1516467016;37.39;0;secondary;Avenue du 11 Novembre
1516467016;9032683776;37.39;0;secondary;Avenue du 11 Novembre
2700046100;8933591038;56.66;0;residential;Rue d'Alsace
8933591038;2700046100;56.66;0;residential;Rue d'Alsace
8933591038;11620064904;0.71;0;residential;Rue d'Alsace
11620064904;8933591038;0.71;0;residential;Rue d'Alsace
11620064904;268146806;7.53;0;residential;Rue d'Alsace
268146806;11620064904;7.53;0;residential;Rue d'Alsace
21292449;2124630313;20.60;0;primary;Boulevard Malesherbes
2124630313;21292449;20.60;0;primary;Boulevard Malesherbes
2124630313;5528847164;38.86;0;primary;Boulevard Malesherbes
5528847164;2124630313;38.86;0;primary;Boulevard Malesherbes
5528847164;6864227035;25.39;0;primary;Boulevard Malesherbes
6864227035;5528847164;25.39;0;primary;Boulevard Malesherbes
6864227035;21292448;7.07;0;primary;Boulevard Malesherbes
21292448;6864227035;7.07;0;primary;Boulevard Malesherbes
21292448;27234261;117.14;0;primary;Boulevard Malesherbes
27234261;21292448;117.14;0;primary;Boulevard Malesherbes
27234261;5537311494;11.84;0;primary;Boulevard Malesherbes
5537311494;27234261;11.84;0;primary;Boulevard Malesherbes
5537311494;9094611617;27.96;0;primary;Boulevard Malesherbes
9094611617;5537311494;27.96;0;primary;Boulevard Malesherbes
9094611617;9844132319;2.87;0;primary;Boulevard Malesherbes
9844132319;9094611617;2.87;0;primary;Boulevard Malesherbes
9044747485;5921372117;37.53;1;primary;Boulevard Berthier
5921372117;5921372118;58.58;1;primary;Boulevard Berthier
5921372118;5383094356;51.35;1;primary;Boulevard Berthier
27323334;10980457781;83.36;1;primary;Boulevard Berthier
5302428288;5568702811;9.71;1;primary;Boulevard Berthier
5568702811;5222287725;54.04;1;primary;Boulevard Berthier
5222287725;6423352676;16.82;1;primary;Boulevard Berthier
5568702814;1841291952;72.26;1;primary;Boulevard Berthier
664019614;4622395531;56.96;1;residential;Rue Jacques Ibert
4622395531;664019752;12.89;1;residential;Rue Jacques Ibert
268130824;11617848235;6.16;1;residential;Rue Aristide Briand
11617848235;3513941925;70.01;1;residential;Rue Aristide Briand
3513941925;229318506;4.62;1;residential;Rue Aristide Briand
9020074046;13038982980;11.94;1;primary;Boulevard Malesherbes
13038982980;9020073975;3.15;1;primary;Boulevard Malesherbes
9020073975;13038982981;2.96;1;primary;Boulevard Malesherbes
13038982981;9020074047;7.62;1;primary;Boulevard Malesherbes
3202256864;11310683764;3.97;1;primary;Boulevard Gouvion-Saint-Cyr
11310683764;9070349987;15.67;1;primary;Boulevard Gouvion-Saint-Cyr
9070349987;12718250680;1.87;1;primary;Boulevard Gouvion-Saint-Cyr
12718250680;4622395511;40.89;1;primary;Boulevard Gouvion-Saint-Cyr
4622395511;12197248504;1.35;1;primary;Boulevard Gouvion-Saint-Cyr
12197248504;11307633460;5.60;1;primary;Boulevard Gouvion-Saint-Cyr
11307633460;11307633454;11.27;1;primary;Boulevard Gouvion-Saint-Cyr
11307633454;11307633453;7.68;1;primary;Boulevard Gouvion-Saint-Cyr
11307633453;27235547;11.20;1;primary;Boulevard Gouvion-Saint-Cyr
353192566;2190217513;8.99;1;residential;Rue Curnonsky
2190217513;9094589706;72.97;1;residential;Rue Curnonsky
9094589706;9094589694;1.41;1;residential;Rue Curnonsky
9094589694;9094589695;1.32;1;residential;Rue Curnonsky
9094589695;9094589696;1.94;1;residential;Rue Curnonsky
9094589696;9094589697;2.11;1;residential;Rue Curnonsky
9094589697;9094589698;1.72;1;residential;Rue Curnonsky
9094589698;9094589699;2.01;1;residential;Rue Curnonsky
9094589699;9094589700;1.60;1;residential;Rue Curnonsky
9094589700;9094589701;2.01;1;residential;Rue Curnonsky
9094589701;9094589702;1.55;1;residential;Rue Curnonsky
9094589702;9094589703;1.57;1;residential;Rue Curnonsky
9094589703;9094589704;1.72;1;residential;Rue Curnonsky
9094589704;9094589705;1.68;1;residential;Rue Curnonsky
9094589705;1759306843;1.86;1;residential;Rue Curnonsky
1759306843;1759306844;2.20;1;residential;Rue Curnonsky
1759306844;268146822;16.53;1;residential;Rue Curnonsky
9010339200;268126769;9.75;1;residential;Rue d'Alsace
229318498;1363280482;15.10;0;residential;Rue Aristide Briand
1363280482;229318498;15.10;0;residential;Rue Aristide Briand
1363280482;12465326447;16.29;0;residential;Rue Aristide Briand
12465326447;1363280482;16.29;0;residential;Rue Aristide Briand
12465326447;9281566578;4.24;0;residential;Rue Aristide Briand
9281566578;12465326447;4.24;0;residential;Rue Aristide Briand
9281566578;3511684422;16.51;0;residential;Rue Aristide Briand
3511684422;9281566578;16.51;0;residential;Rue Aristide Briand
3511684422;496160017;10.57;0;residential;Rue Aristide Briand
496160017;3511684422;10.57;0;residential;Rue Aristide Briand
319714179;6052721831;9.26;0;tertiary;Rue Henri Barbusse
6052721831;319714179;9.26;0;tertiary;Rue Henri Barbusse
496155679;9281566747;9.53;1;residential;Rue Jules Verne
9281566747;9282825259;61.10;1;residential;Rue Jules Verne
9282825259;9282825265;15.10;1;residential;Rue Jules Verne
27288869;9814086390;7.02;1;residential;Rue de Saussure
9814086390;2722937577;3.37;1;residential;Rue de Saussure
2722937577;1369652299;19.20;1;residential;Rue de Saussure
27323334;1366398230;11.39;1;residential;Rue Marguerite Long
1366398230;1673572858;17.10;1;residential;Rue Marguerite Long
1673572858;11251953898;23.26;1;residential;Rue Marguerite Long
11251953898;303290738;11.36;1;residential;Rue Marguerite Long
9372178242;1366398756;21.18;1;residential;Rue Marguerite Long
1366398756;27323394;9.59;1;residential;Rue Marguerite Long
27323399;9372178242;15.86;1;residential;Rue Marguerite Long
27323239;2183516960;27.13;1;residential;Avenue Brunetière
2183516960;442320;89.57;1;residential;Avenue Brunetière
442320;27323288;44.58;1;residential;Avenue Brunetière
27323288;2183517010;38.96;1;residential;Avenue Brunetière
2183517010;27286738;6.69;1;residential;Avenue Brunetière
9470860322;9010339205;15.44;1;secondary;Avenue de la Porte d'Asnières
9010339205;1363278690;19.21;1;secondary;Avenue de la Porte d'Asnières
1363278690;9014025565;16.40;1;secondary;Avenue de la Porte d'Asnières
987661524;580101566;21.00;1;living_street;Rue Jean Moulin
580101566;9639080308;3.09;1;living_street;Rue Jean Moulin
9014070127;9014025575;6.27;1;primary;Avenue de la Porte d'Asnières
9014035582;9014035578;8.39;1;primary;Avenue de la Porte d'Asnières
9014070127;9014035582;5.00;1;residential;Boulevard de Reims
9014035578;9014025577;2.76;1;primary;Avenue de la Porte d'Asnières
9014025577;9014025578;2.46;1;primary;Avenue de la Porte d'Asnières
9014025578;9014025580;3.01;1;primary;Avenue de la Porte d'Asnières
9014025571;9014070127;8.23;1;primary;Avenue de la Porte d'Asnières
944668511;21292444;7.12;1;primary;Place de Wagram
21292444;6219112392;3.59;1;primary;Place de Wagram
27288863;9738056582;3.65;1;primary;Place de Wagram
9738056582;9738056575;4.07;1;primary;Place de Wagram
9814086387;13056592958;7.47;1;primary;Avenue de la Porte d'Asnières
13056592958;9814086388;13.85;1;primary;Avenue de la Porte d'Asnières
9020074055;12616237026;10.36;1;primary;Boulevard Malesherbes
12616237026;9020073970;28.13;1;primary;Boulevard Malesherbes
9020073970;9020074046;37.92;1;primary;Boulevard Malesherbes
9814086386;13056592959;13.15;1;primary;Avenue de la Porte d'Asnières
13056592959;9814086385;3.07;1;primary;Avenue de la Porte d'Asnières
9814086385;9814086387;3.78;1;primary;Avenue de la Porte d'Asnières
1366399072;1366399060;15.87;1;primary;Boulevard du Fort-de-Vaux
1366399060;9014025569;5.06;1;primary;Boulevard du Fort-de-Vaux
9014025569;9014025570;5.50;1;primary;Boulevard du Fort-de-Vaux
944668513;21292445;6.94;1;primary;Place de Wagram
21292445;1987578932;6.93;1;primary;Place de Wagram
9844108709;5468979996;5.59;0;primary;Boulevard Malesherbes
5468979996;9844108709;5.59;0;primary;Boulevard Malesherbes
5468979996;9844108712;5.08;0;primary;Boulevard Malesherbes
9844108712;5468979996;5.08;0;primary;Boulevard Malesherbes
9844108712;6060852533;16.57;1;primary;Place de Wagram
9844108710;9844108712;10.50;1;secondary;Place de Wagram
1987578932;9844108710;19.04;1;primary;Boulevard Malesherbes
1987578932;9844132326;21.97;1;secondary;Avenue de Wagram
6219112392;9738056576;5.29;1;primary;Boulevard Malesherbes
9738056576;9738056577;3.40;1;primary;Boulevard Malesherbes
9738056577;9022341661;3.63;1;primary;Boulevard Malesherbes
9942135936;27288869;23.85;1;primary;Boulevard Berthier
5921372099;6423352638;9.33;1;primary;Boulevard Berthier
6423352638;6423352639;3.67;1;primary;Boulevard Berthier
6423352639;9942135937;23.84;1;primary;Boulevard Berthier
1841291952;6423352670;52.02;1;primary;Boulevard Berthier
6423352670;9573757928;5.60;1;primary;Boulevard Berthier
9573757928;5921372099;9.44;1;primary;Boulevard Berthier
8447141467;9954840432;4.46;1;secondary;
9954840432;9954840433;4.19;1;secondary;
9954840433;9954840434;4.18;1;secondary;
9954840434;9954840435;4.19;1;secondary;
9954840435;8447141456;2.11;1;secondary;
8447141456;9954840436;2.08;1;secondary;
9954840436;9954840437;4.18;1;secondary;
9954840437;9954840450;2.66;1;secondary;
9954840439;9954840440;4.45;1;secondary;
9954840440;9954840441;4.46;1;secondary;
9954840441;9954840442;4.45;1;secondary;
9954840442;9954840443;4.45;1;secondary;
9954840445;9954840446;4.45;1;secondary;
9954840446;9954840449;4.45;1;secondary;
9954840449;8447141467;4.45;1;secondary;
9954840450;9954840438;1.53;1;secondary;
9954840438;9954840447;4.20;1;secondary;
9954840447;9954840448;4.18;1;secondary;
9954840448;9954840439;4.19;1;secondary;
9954840443;9954840444;4.45;1;secondary;
9954840444;9954840445;4.45;1;secondary;
