id;lat;lon
489680978;48.8925296;2.2828809
489681535;48.8922086;2.2819096
489711823;48.8961806;2.2733496
489713486;48.8962871;2.2748012
489713814;48.8963398;2.2734979
489718829;48.8970831;2.2741724
489733045;48.8997801;2.2812905
489733568;48.8983018;2.2771249
490721447;48.8984042;2.2804887
490721553;48.8989860;2.2799412
490721623;48.8983466;2.2805448
490723450;48.8998993;2.2825851
490723568;48.8993263;2.2830556
490724042;48.9001227;2.2823821
490726652;48.8992504;2.2840235
490726661;48.8995361;2.2838036
490729223;48.8988975;2.2845287
490729507;48.8988484;2.2843239
490729525;48.8984993;2.2833959
490729775;48.8988026;2.2843615
490731144;48.8973148;2.2803019
490736515;48.8973799;2.2830976
490736523;48.8972950;2.2828723
490736525;48.8971580;2.2831203
490741491;48.9006301;2.2853073
490790805;48.8906500;2.2925170
490790808;48.8909772;2.2921628
490794001;48.8913839;2.2925992
496135153;48.8959285;2.2935944
496140296;48.8934660;2.2936910
496142853;48.8938650;2.2947038
496146146;48.8922732;2.2935112
496146295;48.8925984;2.2938407
496146377;48.8931560;2.2944364
496146604;48.8937340;2.2950231
496150185;48.8926223;2.2958876
496150839;48.8933433;2.2970672
496153140;48.8939168;2.3002334
496153141;48.8939317;2.3003366
496153142;48.8939408;2.3003786
496153143;48.8939219;2.3005312
496153145;48.8940334;2.3003690
496153146;48.8939983;2.3002823
496153147;48.8939671;2.3001781
496153172;48.8936193;2.2995352
496153435;48.8926525;2.3004689
496153488;48.8932749;2.3012818
496153491;48.8930083;2.3011426
496154132;48.8935735;2.2995717
496155677;48.8949278;2.2991909
496155678;48.8949818;2.2988042
496155679;48.8960660;2.2976179
496156569;48.8949430;2.2976016
496156794;48.8952397;2.2981512
496156795;48.8959181;2.2974856
496156796;48.8959337;2.2974412
496160005;48.8963021;2.2979212
496160017;48.8964755;2.2977737
496161061;48.8963984;2.2975929
496161067;48.8970011;2.2970523
496161623;48.8962074;2.2971485
496162233;48.8987252;2.2958438
496162283;48.8985728;2.2954234
496165294;48.9030687;2.2899962
497103753;48.9062041;2.2839420
497104338;48.9051111;2.2931305
497104595;48.9040581;2.2712247
497104601;48.9034891;2.2697874
497105097;48.9045417;2.2708041
497105448;48.9062472;2.2738696
497105452;48.9058609;2.2742337
497109239;48.8923660;2.2852425
548082399;48.9022950;2.2680591
548083554;48.9012874;2.2696933
548085820;48.9055525;2.2804402
548086019;48.9054234;2.2806214
548086022;48.9054249;2.2807346
548086024;48.9059601;2.2817280
548087012;48.9054083;2.2770615
548087270;48.9032867;2.2762253
548087643;48.9048293;2.2748212
548087665;48.9054850;2.2742159
548088022;48.9045066;2.2739712
548088303;48.9054238;2.2731421
548088311;48.9058405;2.2727562
548088318;48.9061958;2.2724207
548088453;48.9051534;2.2733765
548089144;48.9063258;2.2764304
548089722;48.9065928;2.2748947
548089871;48.9050442;2.2721254
548090162;48.9054660;2.2717319
548090165;48.9059158;2.2713329
548090307;48.9048624;2.2716432
548090610;48.9052930;2.2712551
548090614;48.9057559;2.2708162
548090963;48.9048605;2.2700475
548096043;48.9060254;2.2850771
564341104;48.9025151;2.2746699
564341124;48.9025117;2.2747836
564341143;48.9026579;2.2745526
564341154;48.9027092;2.2745913
564341161;48.9027528;2.2747156
564341163;48.9027514;2.2747681
564341167;48.9027405;2.2748180
564341169;48.9027207;2.2748612
564341181;48.9026586;2.2749166
564341186;48.9026205;2.2749210
564341190;48.9025833;2.2749074
564341195;48.9025258;2.2748330
564341197;48.9025351;2.2746167
564341209;48.9025944;2.2745560
564341212;48.9026260;2.2745480
564358204;48.9046818;2.2777805
564358211;48.9049178;2.2783117
564684462;48.9011707;2.2713483
578361992;48.9029847;2.2744492
578361993;48.9031003;2.2743410
580101566;48.9052822;2.2693291
580101583;48.9025653;2.2745762
580101585;48.9026879;2.2745697
580101586;48.9027271;2.2746191
580101590;48.9026939;2.2748943
580101591;48.9026604;2.2779889
580101598;48.9024428;2.2786200
580101600;48.9022414;2.2780795
580101616;48.9049873;2.2752431
580101638;48.9051222;2.2745461
580101702;48.9039568;2.2777884
580101704;48.9036323;2.2770424
580101706;48.9036435;2.2770686
580101730;48.9045138;2.2773933
580130635;48.9048736;2.2747821
580130637;48.9053906;2.2742983
581966195;48.8990631;2.2664425
581966196;48.9023277;2.2704962
581966197;48.9020297;2.2696067
581966199;48.9024888;2.2709892
581966200;48.9016805;2.2724989
581966201;48.9025091;2.2717774
581966202;48.9032012;2.2704103
581991206;48.8980223;2.2637313
581991208;48.8983568;2.2646814
582668695;48.8998558;2.2683026
582668737;48.9010921;2.2711859
582668741;48.9004188;2.2696189
663239121;48.8847592;2.2985636
663240085;48.8863342;2.2954301
664019614;48.8894788;2.2916837
664019723;48.8897532;2.2925478
664019752;48.8898568;2.2924465
685248792;48.9044276;2.3022424
685248918;48.9052364;2.3013653
685252096;48.9010854;2.3024029
686331353;48.9000545;2.2849730
704380447;48.9046446;2.2865151
704590187;48.9042695;2.2864827
704590189;48.9058799;2.2896201
704590191;48.9059864;2.2897669
880417650;48.9044031;2.3033382
944668496;48.8849997;2.2979171
944668497;48.8851844;2.2978013
944668498;48.8853019;2.2976030
944668499;48.8852008;2.2967778
944668501;48.8845429;2.2970347
944668502;48.8845380;2.2975062
944668503;48.8847302;2.2978444
944668509;48.8872942;2.3049937
944668510;48.8874197;2.3050169
944668511;48.8875281;2.3049182
944668512;48.8873689;2.3044304
944668513;48.8872543;2.3044988
944668514;48.8887374;2.3027748
945719990;48.8929193;2.2767760
945720939;48.8958596;2.2688867
945724817;48.8937490;2.2752425
945750491;48.8898796;2.2739733
946596535;48.8833810;2.2800605
946603302;48.8827773;2.2711581
947307341;48.8890736;2.2666629
947307345;48.8882930;2.2648579
947307431;48.8890062;2.2665063
947307475;48.8889821;2.2666849
949905068;48.8940453;2.3051875
949905074;48.8960448;2.3096146
949905163;48.8933538;2.3040811
949940606;48.8992238;2.2793470
949940610;48.8988519;2.2782782
949940633;48.8987708;2.2783211
949940637;48.8991545;2.2793889
949941195;48.9018833;2.2861685
949975482;48.8962773;2.2728879
949975743;48.8963955;2.2736268
949975763;48.8968339;2.2732145
957326309;48.9039794;2.2807885
957330891;48.9065340;2.2743611
957336941;48.9025507;2.2748771
987661524;48.9051231;2.2691743
1001505671;48.8979961;2.2636605
1015358305;48.8835641;2.2881312
1015375936;48.8859030;2.2930836
1015376025;48.8856759;2.2932043
1052153573;48.9061086;2.3029910
1088092111;48.9032371;2.2681351
1088092139;48.9032549;2.2689250
1088092143;48.9035696;2.2681942
1107024867;48.8838030;2.3002616
1107024869;48.8840101;2.2949397
1107432315;48.8847157;2.2967282
1107432316;48.8847009;2.2991911
1107432319;48.8843885;2.2992521
1240970828;48.9065304;2.2758958
1240970894;48.9063870;2.2816419
1241481369;48.8985896;2.2954830
1252378662;48.9042130;2.2952321
1252379554;48.9035774;2.2937055
1252380307;48.9016974;2.2948023
1252381345;48.9042321;2.2953094
1252381681;48.9042544;2.2955994
1252382058;48.8990466;2.2964434
1252382411;48.9042692;2.2956687
1271063503;48.8932179;2.2708550
1271063510;48.8943522;2.2696090
1271063511;48.8932522;2.2707179
1271063517;48.8931466;2.2707015
1321054696;48.9007522;2.2926685
1321054703;48.9025166;2.2905640
1321336105;48.9058826;2.2852248
1321386897;48.9067128;2.2890965
1321386964;48.9066900;2.2890594
1321541877;48.9065621;2.2859456
1321542232;48.9066971;2.2857853
1356374812;48.8944368;2.3058247
1356374815;48.8946359;2.3061404
1356374830;48.8949174;2.3066216
1356374831;48.8950139;2.3068058
1356374833;48.8950609;2.3068920
1356374834;48.8951157;2.3069907
1356374835;48.8952424;2.3072571
1356374836;48.8952682;2.3073346
1356374838;48.8953220;2.3075063
1356374845;48.8954239;2.3078259
1356374848;48.8956315;2.3084781
1358669613;48.8941567;2.2685877
1358669635;48.8942905;2.2688605
1358669663;48.8943823;2.2690499
1358669683;48.8944332;2.2693509
1358669689;48.8944877;2.2692655
1358669698;48.8945185;2.2675953
1358669743;48.8945948;2.2694897
1358669760;48.8946372;2.2697698
1358669766;48.8947042;2.2697021
1358669813;48.8948025;2.2699000
1358669834;48.8947565;2.2700042
1358669908;48.8950985;2.2686314
1358670262;48.8969152;2.2737499
1358670410;48.8978012;2.2673404
1358670526;48.8988656;2.2702856
1358670552;48.8989260;2.2702405
1358670883;48.8999790;2.2724954
1358670910;48.9000182;2.2734505
1358670955;48.9000579;2.2726005
1358670957;48.9000767;2.2733964
1358671063;48.9004289;2.2744587
1358671082;48.9005002;2.2736413
1358671089;48.9005559;2.2751067
1358671127;48.9010661;2.2763353
1358671132;48.9011093;2.2772274
1358671137;48.9012373;2.2769517
1358671139;48.9013106;2.2780716
1358671143;48.9015233;2.2790238
1358671153;48.9015415;2.2786508
1358671156;48.9015946;2.2789733
1358671158;48.9016034;2.2793379
1358671182;48.9024224;2.2820790
1358671187;48.9025357;2.2826590
1358671189;48.9030255;2.2838475
1358671202;48.9030258;2.2835996
1358671204;48.9031291;2.2840668
1358671205;48.9031948;2.2839786
1358671213;48.9033323;2.2844808
1358671227;48.9038325;2.2854559
1358671237;48.9042453;2.2857573
1358671249;48.9043479;2.2864183
1358671251;48.9044151;2.2863001
1358671255;48.9044888;2.2861984
1358671257;48.9045808;2.2868879
1358671270;48.9046567;2.2867880
1358671272;48.9051682;2.2879257
1363278104;48.8851256;2.2906399
1363278370;48.8858488;2.2901313
1363278420;48.8867401;2.2861148
1363278427;48.8867849;2.2861844
1363278458;48.8872829;2.2871097
1363278462;48.8873123;2.2917345
1363278528;48.8879325;2.2886149
1363278546;48.8884745;2.2883056
1363278684;48.8922145;2.3030265
1363278690;48.8923692;2.3008101
1363278694;48.8926273;2.3014734
1363278695;48.8927830;2.3006808
1363278738;48.8942145;2.2985683
1363279999;48.8955720;2.2968135
1363280176;48.8958312;2.2965683
1363280214;48.8959483;2.3049581
1363280232;48.8960205;2.2963727
1363280390;48.8964520;2.2977146
1363280482;48.8966869;2.2983400
1363280493;48.8967158;2.2927366
1363280500;48.8967362;2.2926112
1363280510;48.8967833;2.2927602
1363280518;48.8968169;2.2926595
1363280596;48.8970774;2.2936774
1363280621;48.8971557;2.2994021
1363280630;48.8971736;2.2994433
1363280722;48.8974957;2.2949517
1363280740;48.8975716;2.2949778
1363280841;48.8978370;2.3010390
1363280883;48.8979305;2.2928710
1363280907;48.8979704;2.2927590
1363281154;48.8982075;2.2940224
1363281162;48.8982066;2.2944146
1363281181;48.8982529;2.3022440
1363281235;48.8983159;2.2944760
1363281239;48.8983356;2.2940752
1363281317;48.8984429;2.2941951
1363281537;48.8984794;2.2930187
1363281771;48.8985148;2.2931454
1363281958;48.8985473;2.2929700
1363282098;48.8985762;2.2930711
1363282985;48.8988236;2.3036607
1363283038;48.8988324;2.3034673
1363283194;48.8988845;2.3035973
1363283533;48.8989328;2.3037175
1363284273;48.8991838;2.2934105
1363284669;48.8993134;2.2934203
1363284803;48.8996406;2.2808158
1363284813;48.8997000;2.2807482
1363284835;48.8999315;2.2817922
1363284836;48.8999626;2.2979496
1363284837;48.8999757;2.2857815
1363284863;48.9003646;2.3001535
1363284886;48.9005011;2.2834578
1363284889;48.9005175;2.2992496
1363284938;48.9007102;2.2996234
1363284939;48.9007132;2.2844871
1363284944;48.9007675;2.2841997
1363284952;48.9008380;2.2876856
1363284953;48.9008576;2.2998127
1363284963;48.9009506;2.2843717
1363284964;48.9009559;2.2850652
1363284965;48.9009628;2.2841859
1363284973;48.9010312;2.2850115
1363284977;48.9010637;2.2931908
1363284985;48.9010812;2.2844521
1363284998;48.9014165;2.2855537
1363285004;48.9015077;2.2856559
1363285006;48.9015418;2.2856464
1363285017;48.9017483;2.2859034
1366238317;48.9035171;2.2894834
1366397937;48.8889537;2.3012055
1366397959;48.8897156;2.3028289
1366397974;48.8898731;2.3001873
1366398011;48.8900715;2.2989715
1366398065;48.8902507;2.3009601
1366398223;48.8906955;2.3017735
1366398227;48.8907062;2.3019450
1366398230;48.8907597;2.3049216
1366398242;48.8909737;2.3026455
1366398326;48.8915012;2.3011003
1366398358;48.8915459;2.3019080
1366398508;48.8916765;2.3017423
1366398524;48.8916494;2.3013809
1366398756;48.8919755;2.3033873
1366398836;48.8920984;2.3034150
1366399015;48.8923037;2.3027566
1366399060;48.8923897;2.3011859
1366399072;48.8924751;2.3013598
1366399454;48.8933019;2.3039974
1369651261;48.8832761;2.2989856
1369651266;48.8833672;2.2988839
1369651267;48.8833673;2.2990426
1369651289;48.8838488;2.3000741
1369651335;48.8845139;2.2973541
1369651336;48.8845111;2.2972759
1369651338;48.8845229;2.2974313
1369651340;48.8845252;2.2971148
1369651342;48.8845582;2.2975784
1369651346;48.8845674;2.2969589
1369651353;48.8846268;2.2977226
1369651358;48.8846722;2.2967741
1369651362;48.8846754;2.2977896
1369651370;48.8847626;2.2966910
1369651372;48.8848685;2.2979166
1369651373;48.8848121;2.2966629
1369651386;48.8849154;2.2966359
1369651401;48.8849675;2.2966372
1369651405;48.8850367;2.2979058
1369651423;48.8850729;2.2978896
1369651441;48.8851146;2.2966960
1369651466;48.8851593;2.2967329
1369651474;48.8851473;2.2978379
1369651485;48.8852385;2.2968299
1369651487;48.8852187;2.2977590
1369651494;48.8852718;2.2968885
1369651496;48.8852499;2.2977115
1369651511;48.8853287;2.2970409
1369651512;48.8853220;2.2975432
1369651515;48.8853379;2.2974805
1369651516;48.8853426;2.2988002
1369651518;48.8853480;2.2971345
1369651520;48.8853567;2.2986269
1369651523;48.8853583;2.2973156
1369651540;48.8855351;2.2987184
1369651600;48.8862000;2.2973415
1369651607;48.8862794;2.2993852
1369651613;48.8863525;2.2974025
1369651625;48.8865124;2.2974965
1369651731;48.8868715;2.3010439
1369651732;48.8868707;2.2977511
1369651741;48.8868974;2.3027675
1369651776;48.8872332;2.3024871
1369651819;48.8875416;2.2978738
1369651822;48.8875743;2.3047326
1369651947;48.8884318;2.2988408
1369652114;48.8893482;2.3035485
1369652169;48.8895384;2.3038947
1369652299;48.8901151;2.3048914
1369652348;48.8903565;2.3062737
1369652368;48.8904647;2.3056123
1369652381;48.8905755;2.3071095
1369652428;48.8905968;2.3068268
1369652440;48.8905787;2.3065803
1432576232;48.8954812;2.2663882
1432576238;48.8957391;2.2670334
1432576241;48.8957735;2.2671195
1432576248;48.8959527;2.2675679
1432576254;48.8961790;2.2681670
1432576256;48.8963129;2.2685274
1432576257;48.8963505;2.2686146
1432576269;48.8965521;2.2691714
1433224354;48.9008728;2.2927683
1433224355;48.9011959;2.2935337
1433224356;48.9009209;2.2928637
1433440903;48.8954731;2.2692669
1433440923;48.8956661;2.2695960
1433440947;48.8968329;2.2714120
1433440957;48.8971108;2.2718868
1433440959;48.8972627;2.2710121
1433440962;48.8975343;2.2724568
1433440963;48.8976893;2.2720696
1472155277;48.8859639;2.2996704
1516066942;48.9019484;2.2691637
1516066971;48.9024990;2.2687207
1516066972;48.9025130;2.2686061
1516066974;48.9025671;2.2687441
1516066977;48.9025976;2.2686428
1516413247;48.9001452;2.2689827
1516413249;48.9006101;2.2700642
1516413250;48.9007244;2.2703339
1516413251;48.9007358;2.2701549
1516413253;48.9011917;2.2712275
1516466997;48.9006266;2.2753705
1516467002;48.9007424;2.2753360
1516467003;48.9009721;2.2748904
1516467013;48.9009857;2.2747867
1516467016;48.9019685;2.2755037
1516467026;48.9022739;2.2705300
1516467028;48.9023037;2.2704233
1516467029;48.9023499;2.2705643
1516467031;48.9023830;2.2704619
1516467034;48.9024713;2.2709357
1516467038;48.9024862;2.2743743
1516467044;48.9029363;2.2706211
1516467045;48.9029435;2.2697527
1516467047;48.9030035;2.2698779
1516467049;48.9030440;2.2703322
1516467051;48.9031014;2.2704885
1516467053;48.9031249;2.2696836
1516467055;48.9031516;2.2702861
1516467071;48.9031734;2.2699656
1516467074;48.9032533;2.2761494
1516467075;48.9033324;2.2761837
1516467076;48.9036676;2.2771243
1545112429;48.9054139;2.2806568
1545112432;48.9054153;2.2806990
1557096046;48.8990567;2.2789946
1557096048;48.8990923;2.2789227
1557096076;48.8999282;2.2684729
1557096086;48.9000558;2.2687732
1557096231;48.9013944;2.2718324
1557096250;48.9015459;2.2721842
1557096253;48.9016023;2.2723142
1557096257;48.9017322;2.2724603
1557096280;48.9019258;2.2730664
1557096287;48.9020157;2.2732772
1557096304;48.9020751;2.2721134
1557096324;48.9020895;2.2721928
1557096333;48.9025075;2.2747301
1557210658;48.9005040;2.2828603
1557210683;48.9005999;2.2831412
1557210741;48.9008434;2.2838522
1557210830;48.9013323;2.2857782
1557210869;48.9014395;2.2851735
1557210881;48.9014615;2.2852183
1563726341;48.8955333;2.2693748
1563726344;48.8955623;2.2692727
1563726468;48.8972735;2.2721692
1563726470;48.8974548;2.2724285
1563726474;48.8975988;2.2718438
1563726476;48.8976505;2.2723920
1563726480;48.8977068;2.2721888
1567274213;48.8956793;2.2787444
1567274222;48.8956858;2.2794809
1567274282;48.8957366;2.2738236
1567274351;48.8961718;2.2733589
1567274387;48.8963364;2.2736149
1567274399;48.8963622;2.2806096
1567274403;48.8963874;2.2811345
1567274423;48.8964679;2.2807797
1567274468;48.8966676;2.2729129
1594953944;48.9047047;2.3047624
1673572858;48.8908845;2.3047850
1732433228;48.8990433;2.2663961
1732433235;48.8991723;2.2666996
1732433263;48.8996766;2.2678874
1755863756;48.9063101;2.2763638
1755863759;48.9066524;2.2758085
1759306813;48.8856279;2.2844692
1759306815;48.8862775;2.2854446
1759306816;48.8863300;2.2854984
1759306817;48.8864236;2.2856261
1759306818;48.8864280;2.2855627
1759306819;48.8865008;2.2857538
1759306825;48.8867705;2.2860664
1759306827;48.8876000;2.2877584
1759306828;48.8879147;2.2887595
1759306829;48.8879215;2.2886421
1759306830;48.8879858;2.2888710
1759306831;48.8879827;2.2885590
1759306835;48.8881021;2.2888191
1759306836;48.8881260;2.2886920
1759306837;48.8885254;2.2896453
1759306843;48.8896552;2.2945275
1759306844;48.8896707;2.2945087
1759306846;48.8901629;2.2956134
1759306848;48.8910122;2.2973383
1765277750;48.8896037;2.2802550
1765277753;48.8897223;2.2802394
1765280429;48.8902490;2.2815780
1790644082;48.9065283;2.2859854
1790675029;48.9009649;2.2927112
1790675031;48.9014730;2.2915983
1790675032;48.9014663;2.2918007
1831753812;48.8984084;2.3052063
1831753813;48.8988153;2.3060485
1840306458;48.8895808;2.2762602
1840631589;48.9033900;2.3055812
1840631595;48.9066340;2.3043950
1840631596;48.9068071;2.3042316
1841128249;48.9017218;2.3073436
1841291952;48.8890479;2.3020414
1841699771;48.9010693;2.3036348
1841699776;48.9041518;2.3040713
1841699778;48.9044813;2.3037003
1841699779;48.9045635;2.3036221
1841699780;48.9046869;2.3045018
1841699781;48.9048731;2.3042204
1841699782;48.9052184;2.3020179
1841699783;48.9052171;2.3022729
1841699784;48.9052225;2.3022350
1841699785;48.9062240;2.3031974
1841722126;48.9005958;2.3041420
1841722132;48.9028316;2.3039486
1841722134;48.9033009;2.3028897
1841722136;48.9035027;2.3030520
1841722138;48.9035975;2.3031020
1841722142;48.9036769;2.3031657
1841722143;48.9037043;2.3032401
1841722145;48.9039484;2.3042401
1841785689;48.9065866;2.2988814
1841816164;48.9058852;2.2947573
1841816168;48.9075330;2.2979734
1841875541;48.9007481;2.2995803
1841875543;48.9012609;2.3010309
1841875546;48.9012590;2.3008001
1841875547;48.9022621;2.2989035
1841875548;48.9023122;2.2979047
1841875549;48.9025700;2.2984380
1841875550;48.9027380;2.3020390
1841875551;48.9028599;2.3017616
1841875552;48.9029468;2.3014786
1841875553;48.9033031;2.3002145
1841875554;48.9033419;2.3002510
1841875555;48.9033556;2.3003110
1841875556;48.9042127;2.3028075
1841875566;48.9045549;2.3025380
1842023992;48.9056496;2.2999135
1885537861;48.9046821;2.2819187
1932413844;48.8893255;2.2971719
1932413870;48.8904393;2.2994562
1950150562;48.8921612;2.2847457
1987578932;48.8871894;2.3046579
1987589081;48.8875642;2.3046326
1987594176;48.8871342;2.3020439
1987594178;48.8873125;2.3028982
1987617270;48.8850587;2.3035099
1987617271;48.8850605;2.3032463
1987617274;48.8852435;2.3036682
1987617275;48.8852049;2.3033979
1987617279;48.8853810;2.3034889
1988505879;48.8836119;2.2818729
1988505880;48.8836135;2.2820040
1988510911;48.8879665;2.2888584
1988523810;48.8894200;2.2971707
2028031420;48.8991699;2.2956973
2028031436;48.8989725;2.2962938
2032247141;48.9051313;2.2983758
2032331494;48.9016396;2.2946565
2032331495;48.9028770;2.2912509
2052621893;48.8877102;2.2945904
2055670142;48.9024430;2.3006237
2055670143;48.9024783;2.3005139
2055670145;48.9025440;2.3006437
2055670147;48.9025695;2.3005636
2055670148;48.9025741;2.2985006
2055670156;48.9029152;2.3002698
2055670164;48.9032701;2.3002301
2055670165;48.9033171;2.3004352
2055670166;48.9033496;2.3003338
2055670168;48.9034501;2.3002598
2055670169;48.9034846;2.3000668
2055670170;48.9037231;2.3007939
2055670171;48.9037328;2.3008992
2055670172;48.9040475;2.2994937
2055670173;48.9041246;2.2994152
2055670174;48.9041622;2.2991481
2055670175;48.9042758;2.2993983
2055670176;48.9043440;2.2991699
2070105383;48.8931589;2.2736328
2072431418;48.9009605;2.2765917
2093697854;48.9054927;2.2938298
2102567958;48.8984612;2.3046077
2102567962;48.8967174;2.3065541
2124630308;48.8851922;2.3064879
2124630313;48.8853655;2.3070332
2127642750;48.8861420;2.2880561
2183516873;48.8873764;2.2945625
2183516874;48.8874795;2.2944577
2183516920;48.8884477;2.2938452
2183516922;48.8884577;2.2970111
2183516924;48.8884783;2.2972831
2183516939;48.8887967;2.2977154
2183516941;48.8887994;2.2979392
2183516950;48.8888695;2.2934100
2183516960;48.8889759;2.2981453
2183516992;48.8891680;2.2975297
2183516996;48.8893053;2.3019060
2183517002;48.8895559;2.3018007
2183517003;48.8895751;2.3011719
2183517005;48.8896220;2.3011170
2183517007;48.8897649;2.2968233
2183517010;48.8898919;2.3000598
2183517011;48.8899201;2.3025364
2183517015;48.8899303;2.3019926
2183517022;48.8899867;2.3011396
2183517024;48.8899815;2.3002513
2183517027;48.8900449;2.3018297
2183517047;48.8900665;2.3012049
2183517054;48.8902683;2.2962127
2183517057;48.8904003;2.2962858
2183517058;48.8904188;2.3020191
2189078781;48.8966039;2.2952108
2189078787;48.8973839;2.2946081
2190217320;48.8844626;2.2977882
2190217321;48.8846904;2.2992842
2190217322;48.8846919;2.2985664
2190217323;48.8854628;2.2977242
2190217325;48.8855864;2.2972502
2190217373;48.8862335;2.3006371
2190217383;48.8865382;2.3016196
2190217384;48.8865646;2.3014124
2190217385;48.8866307;2.3016571
2190217387;48.8866528;2.3014815
2190217388;48.8867605;2.3004952
2190217397;48.8868111;2.3008534
2190217398;48.8868485;2.3012302
2190217406;48.8869365;2.3012790
2190217409;48.8869459;2.3010961
2190217429;48.8870846;2.3007135
2190217432;48.8871204;2.3017041
2190217439;48.8871779;2.3005692
2190217450;48.8872600;2.3008551
2190217451;48.8872907;2.3006677
2190217452;48.8873074;2.3008971
2190217457;48.8880280;2.3022675
2190217458;48.8881625;2.2995518
2190217459;48.8883015;2.3027288
2190217461;48.8884175;2.3025174
2190217465;48.8888990;2.3020315
2190217466;48.8889896;2.3040587
2190217499;48.8898754;2.3040371
2190217503;48.8898922;2.2966673
2190217513;48.8900387;2.2955934
2190217521;48.8901448;2.2956322
2190217526;48.8902241;2.2959484
2319673984;48.8959987;2.3050895
2392267925;48.8870716;2.2702871
2415626403;48.8854254;2.2968009
2415626414;48.8850250;2.2966497
2415626422;48.8843641;2.2971150
2445624557;48.9011300;2.2765317
2464304048;48.9016023;2.2758903
2464304060;48.9020642;2.2734014
2464304086;48.9026214;2.2779022
2464304103;48.9027760;2.2783404
2464304106;48.9031418;2.2791360
2464304122;48.9038686;2.2805723
2464304128;48.9044198;2.2787566
2464304130;48.9045268;2.2789299
2464304133;48.9045352;2.2787843
2464304139;48.9053153;2.2826459
2464304142;48.9053209;2.2827520
2464304145;48.9053894;2.2826413
2464304159;48.9059256;2.2816780
2464304172;48.9061376;2.2812859
2464304176;48.9061451;2.2814136
2464967640;48.8977862;2.2800154
2464967651;48.8979074;2.2803606
2464967653;48.8978353;2.2798232
2464967655;48.8979783;2.2802662
2464967658;48.8979976;2.2795216
2464967660;48.8980784;2.2797295
2464967664;48.8981289;2.2795558
2464967674;48.8982537;2.2794416
2464967682;48.8987518;2.2789583
2464967706;48.9010983;2.2764355
2464967722;48.9013062;2.2745402
2464967727;48.9014664;2.2782374
2464967736;48.9015627;2.2787794
2464967774;48.9034712;2.2831241
2464967782;48.9038423;2.2836847
2464967784;48.9038454;2.2837920
2464967788;48.9039106;2.2837862
2464967790;48.9039157;2.2836795
2464967792;48.9040908;2.2824872
2464967794;48.9042588;2.2844573
2464967796;48.9042687;2.2843116
2464967798;48.9043977;2.2830501
2464967800;48.9043995;2.2829390
2464967802;48.9044782;2.2829579
2464967804;48.9044813;2.2830569
2464967806;48.9047850;2.2834879
2464967808;48.9047967;2.2835904
2464967817;48.9048543;2.2834977
2464967819;48.9049427;2.2822124
2464967821;48.9049646;2.2823297
2464967823;48.9050198;2.2822998
2483766584;48.8825194;2.2867408
2496065796;48.9029221;2.2701141
2496964410;48.9012813;2.2715740
2496967297;48.9008267;2.2755995
2496967299;48.9035187;2.2698720
2496967300;48.9036209;2.2715267
2496967301;48.9036862;2.2715510
2496967302;48.9040317;2.2711609
2582057360;48.8946346;2.2934623
2669988087;48.9041852;2.2733245
2669988088;48.9044862;2.2739173
2669988089;48.9045510;2.2739322
2669988091;48.9047906;2.2748562
2669988092;48.9048490;2.2748758
2700046100;48.8921786;2.2970999
2700046108;48.8940128;2.2951133
2700086445;48.8823434;2.3010928
2700086482;48.8833299;2.3017932
2700086484;48.8833353;2.3070305
2700086485;48.8833643;2.3020099
2700086495;48.8835996;2.3057863
2700086504;48.8837350;2.3046223
2700086513;48.8837833;2.3049609
2700086516;48.8838739;2.3044967
2700086519;48.8838966;2.3048916
2700086522;48.8838928;2.3004677
2700086525;48.8839308;2.3049420
2700086528;48.8839874;2.3050447
2700086531;48.8840160;2.3001738
2700086533;48.8840118;2.3004194
2700086537;48.8840734;2.3047702
2700086540;48.8840781;2.3025318
2700086543;48.8842019;2.3029742
2700086546;48.8843006;2.3023494
2700086549;48.8843475;2.3010723
2700086550;48.8843980;2.3027662
2700086553;48.8844720;2.3009870
2702387012;48.9046305;2.2936567
2702387023;48.9050701;2.2931755
2702387032;48.9055516;2.2979513
2702387047;48.9068374;2.2966408
2702387050;48.9068820;2.2965916
2702387060;48.9070645;2.3005266
2702387061;48.9071472;2.3004590
2702387063;48.9072904;2.3037960
2702387069;48.9074411;2.2979443
2722937417;48.8871421;2.3043182
2722937420;48.8872560;2.3052191
2722937426;48.8875153;2.3042395
2722937428;48.8876130;2.3050966
2722937439;48.8879105;2.2998654
2722937530;48.8883877;2.2987515
2722937534;48.8885217;2.2986272
2722937541;48.8888470;2.3045031
2722937543;48.8888640;2.3044169
2722937556;48.8894413;2.3008338
2722937570;48.8899732;2.3026430
2722937572;48.8899574;2.3034776
2722937577;48.8902019;2.3046644
2722937584;48.8903443;2.3026742
2722937587;48.8903399;2.3061898
2722937589;48.8903617;2.3059968
2722937591;48.8903966;2.3026250
2722937593;48.8903929;2.3063370
2722937595;48.8904294;2.3063797
2722937597;48.8904741;2.3057515
2722937598;48.8904876;2.3056771
2722937599;48.8904980;2.3064272
2722937601;48.8905455;2.3029638
2722937603;48.8905573;2.3064873
2722937605;48.8905872;2.3067401
2722937606;48.8906002;2.3068731
2722937607;48.8905950;2.3069471
2722937613;48.8909750;2.3023716
2722937615;48.8912600;2.3062588
2722937618;48.8919120;2.3018162
2722937621;48.8921091;2.3032078
